,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
13,한국스탠다드차타드은행,0.265142840920141,0.6127536685663836,0.044315502234243416,0.010102238414792014,0.007576987525081042,0.010707079297959226,0.015478111492771344,0.020019223689346263,0.013904347859282316,0.310107720351973,0.30399785550669234,0.05126355033796004,0.01670044498748061,0.014433477591611964,0.00686056493262695,0.006058692613058002,0.005499817918014922,0.0055471371389762165,9961.0,2700.0,0.08
14,하나은행,1.0,4.554631199104578e-307,8.83664490557985e-308,2.325324116262665e-308,1.891185594548297e-308,2.4331985553967917e-308,3.0173045278647174e-308,3.5148078395329094e-308,1.592636862595944e-307,0.03419003683655974,0.0756972763756117,0.07003094289844908,0.6621629953214858,0.06421325134552561,0.027228119517823692,0.01545553297445899,0.011068038327975658,0.011142874338773139,11856.0,29200.0,0.1
15,삼성화재해상보험,0.6100026114124958,0.06707755733852855,0.017620254830426334,0.004916721795069697,0.004106807258750039,0.004978061387003015,0.006267240550199165,0.007105261770284675,0.017079433912099633,0.14978689265141065,0.5078219423835926,0.05218369719160992,0.018165625816466833,0.014594120472728298,0.007373203958232519,0.006390580225460127,0.0057055188110675574,0.005858585644974981,13656.0,22600.0,0.08
16,웰컴저축은행,1.0,2.774302560232513e-307,7.150049490093418e-308,1.991075692459951e-308,1.6713378628802034e-308,2.033403945224176e-308,2.5104163874106075e-308,2.8163195979247676e-308,7.973017237141214e-308,0.7669983467766878,0.15162610384456005,0.032293207467581075,0.013750236064703786,0.012481561816613796,0.006204489484427672,0.0057564659937314085,0.005406161037554115,0.005483427514140327,5645.0,3957.1,0.26
17,메리츠화재해상보험,0.22698451560374758,0.4433639973347225,0.11445726961501965,0.022684086717898608,0.014959201211395018,0.023201890680641674,0.05513537506556688,0.08539950496783101,0.01169657068335698,1.0,4.664701254322147e-307,8.884508312064846e-308,3.7892672846676323e-308,3.3730419614184714e-308,1.699822251030916e-308,1.565958757558173e-308,1.4616474018728474e-308,1.4900562233212473e-308,8562.0,10100.0,0.25
18,교보생명보험,1.0,4.807803053598414e-307,8.972288499597508e-308,2.3475768629186875e-308,1.903985405415632e-308,2.466499468187916e-308,3.0470161072773953e-308,3.550827585713706e-308,1.510553690286975e-307,1.6473221268993168e-307,3.0858066102666854e-307,1.810851977653983e-307,1.580142267949705e-307,2.3118305012368677e-307,1.9129728395703193e-307,1.0,2.828274293071116e-307,3.477585510007009e-307,10001.0,13000.0,0.08
19,롯데카드,0.7471168846684619,0.0672887873401212,0.01821648056306255,0.005135266515892064,0.0044683076917503995,0.005214321898947356,0.006446412029048342,0.007226377537663489,0.018820395270885075,0.5818449329967983,0.29183532262489015,0.05068682390599912,0.02162205606917353,0.018955484652650303,0.009639798006081947,0.008828427697166548,0.008199577983290423,0.008387576063949497,8325.0,1500.0,0.16
20,한국투자증권,0.12479453949552839,0.11065601292348398,0.12001825582781434,0.02117984938579045,0.01200814456642393,0.02143391488046822,0.06669653517111279,0.09464409285812418,0.006783449602562828,0.12382031826896658,0.46805531371698095,0.06849850229275076,0.024994570296591235,0.018881322580618923,0.009794791370026538,0.008293064177597856,0.007283198053442292,0.00753504734491912,16010.0,9900.0,0.15
21,한국산업은행,1.0,2.8519690880915572e-307,7.482275367279605e-308,2.0592284662406047e-308,1.7176681965003266e-308,2.107831515402387e-308,2.5975183208261187e-308,2.999890326630805e-308,1.0664531251428599e-307,0.5194832147495285,0.18370895425040154,0.04048759351596834,0.017469272825937077,0.015908025125072757,0.007930070722281041,0.007384774545966425,0.006955425359057786,0.007055985406494358,10264.0,24700.0,0.16
22,삼성카드,0.7462195277602452,0.10159298809751338,0.019429460058837396,0.005093325686395125,0.004136023036887764,0.005346553334510307,0.006597235337016164,0.0076972028919457414,0.03697298693117417,0.20756569620992368,0.669943110274708,0.04319970410544671,0.01663237930086784,0.013852149742919555,0.007043459806225104,0.00624674677347747,0.005666490105331509,0.005816323144972681,14080.0,3200.0,0.13
23,한국자산관리공사,0.40889490937498163,0.213781302496783,0.025840505447180785,0.006512796770089927,0.005204034141836516,0.006993911717667031,0.008541283898222691,0.009962637533586303,0.02271162441225871,0.4779580636943187,0.15327492781353355,0.032481561067055104,0.013710469738316378,0.012456619483886128,0.006167606435344947,0.005714865571550953,0.005362538425701957,0.005434049728499641,8352.0,6387.3,0.14
24,비씨카드,0.19082753834856642,0.15834394807081995,0.29073760271798654,0.035920317672016165,0.020146365294837917,0.052586200849117415,0.05342103492744608,0.05029393047408798,0.010192700017605534,0.09063239460460848,0.2415937032306657,0.30713021014864217,0.04868831294069925,0.03965268859117475,0.01634251468982822,0.013041441485469134,0.011108393497081606,0.011042305220519645,10852.0,3500.0,0.11
25,키움증권,0.7261259212009049,0.14249010335368079,0.025650613073069616,0.006760199332609834,0.005458439115144511,0.00694734383748918,0.009186981442631052,0.01068095531794503,0.01928859095802471,0.08015692500925775,0.17099917474204324,0.1295252378339888,0.21118846215509432,0.13327331207754492,0.10254358308562425,0.0433682231156542,0.028337484209408834,0.029401893132502212,13033.0,2600.0,0.17
26,서울보증보험,0.14026888086894923,0.21059456545953406,0.02484125726809647,0.0055602510828044365,0.0041469018485275,0.006060526789268445,0.008217511474543322,0.010100951632050423,0.007385466929756263,0.14283364705872684,0.442811900105917,0.10177553143566356,0.026240956242008805,0.021404215590471252,0.010052708507445808,0.008561906110934632,0.007568475212602482,0.007654701689222592,6082.0,2600.0,0.23
27,삼성증권,1.650287288340658e-306,3.3038831336594663e-307,7.496724928984011e-308,1.993405304512379e-308,1.6969277648128896e-308,2.0958095641244007e-308,2.5137092593528816e-308,2.9420843364741955e-308,1.0,5.004401974810315e-307,1.0,2.5261822459866536e-307,8.901805441504337e-308,6.9106811848866845e-308,3.5577768627149155e-308,3.036386675060911e-308,2.678458251010146e-308,2.7665993317894077e-308,13159.0,6500.0,0.13
28,농업협동조합중앙회,0.5279150503388571,0.107501726879962,0.024000220029083825,0.006393449956600469,0.005205930940645352,0.006591117229687247,0.008321098305529111,0.009887009107034233,0.03587784580737585,0.36129260587471124,0.3766339693062087,0.052512385859887586,0.017651713649472465,0.015146429725967931,0.007299916243105398,0.006459834332759671,0.0058607777360629295,0.00593670832120004,6082.0,5700.0,0.17
29,삼성카드고객서비스,0.10736985429696196,0.06639740639409762,0.19468197451900268,0.09136007829660693,0.02354579393808198,0.05312528369761785,0.037171658185029426,0.022737126495465464,0.0055479588742187195,0.03490227051098466,0.07347345463941059,0.05810315967848552,0.09951372588503646,0.1038497076651892,0.04563934344042396,0.020147755362634984,0.013464631924758682,0.013388927130992136,5553.0,1079.8,0.2
