,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
20,한국투자증권,0.17321796397436814,0.3168030349889491,0.14031375468649473,0.01414472513770378,0.023787552987748904,0.0783288061474389,0.26541061915787845,0.08792931274908024,0.027821043438783857,0.0117963937179379,0.004729563539430449,0.004903158144166053,16010.0,9900.0,0.15
21,한국산업은행,0.8011404824346906,0.11079309713896922,0.01897153823664227,0.00482749917835355,0.005523924940472177,0.006893618678284323,0.698553878285395,0.03286407108370894,0.02043358035937322,0.00930329821038767,0.004196285584438266,0.004265907077106568,10264.0,24700.0,0.16
22,삼성카드,0.6933084437394788,0.11339108100206523,0.016548911839943392,0.004047019305764585,0.004740749729444297,0.005987789460114148,0.6847990967647192,0.049817279078419964,0.02313697397162783,0.01017674140038578,0.004302970100025683,0.0044321466407623395,14080.0,3200.0,0.13
23,한국자산관리공사,0.6150360434630103,0.20207899717152267,0.02665766771765909,0.006328055440842097,0.007546821765437785,0.009584572375895105,0.8352691227394257,0.039620570620737934,0.02423520359113169,0.010888117290256162,0.00487773321771451,0.0049569806048269235,8352.0,6387.3,0.14
24,비씨카드,0.14890952277141858,0.24584022317029824,0.1761540113819954,0.012955620572388478,0.02445127580686745,0.03610979271337523,0.15302840011489127,0.15102682673896667,0.08997756143332913,0.02162502928976027,0.007920402417943746,0.008014612369438883,10852.0,3500.0,0.11
25,키움증권,0.7073928921554478,0.1362868224964194,0.01764785362775572,0.00434086323045683,0.0050583351948216984,0.006742927246959715,0.10047579406579699,0.10090686287663836,0.18654800539624944,0.06802813950627945,0.014700850119584148,0.015228374613587349,13033.0,2600.0,0.17
26,서울보증보험,0.261547106316533,0.5764629765240593,0.03242118625484962,0.006704120229285704,0.008662618260195605,0.012156426292591397,0.28224098128929775,0.09665866666586363,0.03569346008337346,0.013089261261952534,0.00522726797957166,0.005327915619431421,6082.0,2600.0,0.23
27,삼성증권,1.0,6.2471378296272956e-307,9.89068492214044e-308,2.40361541925386e-308,2.8201121654289643e-308,3.5039963667142144e-308,1.0,5.894024359415882e-307,1.6346085200309153e-307,6.927252875814556e-308,2.7853391448175723e-308,2.8918065958451615e-308,13159.0,6500.0,0.13
28,농업협동조합중앙회,0.6596775994205412,0.13305622504857387,0.019576157754748035,0.004789140949263033,0.005584352766252219,0.007178927603680092,0.5152830435477105,0.058702546127942484,0.028129692297675646,0.011389728715390141,0.0047848010690580535,0.004871117730108816,6082.0,5700.0,0.17
29,삼성카드고객서비스,0.13802824816844558,0.1499252064769279,0.2451056311229433,0.023199298780199825,0.07848818664705177,0.03928493687488549,0.09166875065977187,0.08132635529541628,0.2678756718798495,0.06313288356827303,0.014507408554005587,0.014655911553287111,5553.0,1079.8,0.2
30,미래에셋대우,0.5722652722588235,0.14183890964226195,0.020030929783833872,0.005039042356535788,0.005788785988142034,0.007774837396448419,0.608181347549947,0.04498917122688918,0.021034223443565675,0.009010904128074343,0.0038019094156422364,0.003899408770607296,14057.0,12800.0,0.14
